"Journal Name","Search URL","Country"
"Synthesis Lectures on Communications","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Communications&tip=jou","United States"
"Synthesis Lectures on Computer Architecture","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Computer+Architecture&tip=jou","United States"
"Synthesis Lectures on Computer Graphics and Animation","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Computer+Graphics+and+Animation&tip=jou","United States"
"Synthesis Lectures on Computer Science","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Computer+Science&tip=jou","United States"
"Synthesis Lectures on Image, Video, and Multimedia Processing","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Image,+Video,+and+Multimedia+Processing&tip=jou","United States"
"Synthesis Lectures on Mobile and Pervasive Computing","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Mobile+and+Pervasive+Computing&tip=jou","United States"
"Synthesis Lectures on Network Simulation","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Network+Simulation&tip=jou","United States"
"Synthesis Lectures on Signal Processing","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Signal+Processing&tip=jou","United States"
"Synthesis Lectures on Speech and Audio Processing","http://www.scimagojr.com/journalsearch.php?q=Synthesis+Lectures+on+Speech+and+Audio+Processing&tip=jou","United States"
"Synthesis Lectures onArtificial Intelligenceand Machine Learning","http://www.scimagojr.com/journalsearch.php?q=Artificial+Intelligence&tip=jou","United States"
"Synthesis Lectures onSignal Processing","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","United States"
"Systems Analysis ModellingSimulation","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United Kingdom"
"Systems and Control Letters","http://www.scimagojr.com/journalsearch.php?q=Systems+and+Control+Letters&tip=jou","Netherlands"
"Systems Engineering","http://www.scimagojr.com/journalsearch.php?q=Systems+Engineering&tip=jou","United States"
"TAL Traitement Automatique des Langues","http://www.scimagojr.com/journalsearch.php?q=TAL+Traitement+Automatique+des+Langues&tip=jou","France"
"Technical Services Quarterly","http://www.scimagojr.com/journalsearch.php?q=Technical+Services+Quarterly&tip=jou","United Kingdom"
"Technics Technologies Education Management","http://www.scimagojr.com/journalsearch.php?q=Technics+Technologies+Education+Management&tip=jou","Bosnia and Herzegovina"
"Technoetic Arts: a journal of speculative research","http://www.scimagojr.com/journalsearch.php?q=Technoetic+Arts:+a+journal+of+speculative+research&tip=jou","United Kingdom"
"Technology and Health Care","http://www.scimagojr.com/journalsearch.php?q=Technology+and+Health+Care&tip=jou","Netherlands"
"Technology Evaluation Center AssessmentProgram","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","Executive summary"
"Technology Evaluation Center AssessmentProgram","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","Executive summary"
"Technology, Knowledge and Learning","http://www.scimagojr.com/journalsearch.php?q=Technology,+Knowledge+and+Learning&tip=jou","United States"
"Technology, Pedagogy and Education","http://www.scimagojr.com/journalsearch.php?q=Technology,+Pedagogy+and+Education&tip=jou","United Kingdom"
"Technology:Journal of the Franklin Institute","http://www.scimagojr.com/journalsearch.php?q=Journal+of+the+Franklin+Institute&tip=jou","United States"
"TechTrends","http://www.scimagojr.com/journalsearch.php?q=TechTrends&tip=jou","United States"
"Telecommunications Policy","http://www.scimagojr.com/journalsearch.php?q=Telecommunications+Policy&tip=jou","United Kingdom"
"Telematics and Informatics","http://www.scimagojr.com/journalsearch.php?q=Telematics+and+Informatics&tip=jou","United Kingdom"
"Telemedicine and telehealthnetworks: newsmagazine of distance healthcare","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Telemedicine andvirtual reality","http://www.scimagojr.com/journalsearch.php?q=Virtual+Reality&tip=jou","United States"
"Tetrahedron Asymmetry","http://www.scimagojr.com/journalsearch.php?q=Symmetry&tip=jou","United Kingdom"
"Theoretical Computer Science","http://www.scimagojr.com/journalsearch.php?q=Theoretical+Computer+Science&tip=jou","Netherlands"
"Theory and Decision","http://www.scimagojr.com/journalsearch.php?q=Theory+and+Decision&tip=jou","Netherlands"
"Theory and Practice of Logic Programming","http://www.scimagojr.com/journalsearch.php?q=Theory+and+Practice+of+Logic+Programming&tip=jou","United Kingdom"
"Theory of Computing Systems","http://www.scimagojr.com/journalsearch.php?q=Theory+of+Computing+Systems&tip=jou","United States"
"Theory ofComputingSystems","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","United States"
"Therapeutic Advances in Neurological Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","United Kingdom"
"Third International Symposium on Information Processing in SensorNetworks, IPSN 2004","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Tongxin Xuebao/Journal on Communication","http://www.scimagojr.com/journalsearch.php?q=Tongxin+Xuebao/Journal+on+Communication&tip=jou","China"
"Topics in Cognitive Science","http://www.scimagojr.com/journalsearch.php?q=Topics+in+Cognitive+Science&tip=jou","United States"
"Topics in Language Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","United States"
"Topics inCognitive Science","http://www.scimagojr.com/journalsearch.php?q=Cognitive+Science&tip=jou","United States"
"Transactions of the Japan Society for Computational Engineering and Science","http://www.scimagojr.com/journalsearch.php?q=Transactions+of+the+Japan+Society+for+Computational+Engineering+and+Science&tip=jou","Japan"
"Transactions of the Japanese Society for Artificial Intelligence","http://www.scimagojr.com/journalsearch.php?q=Transactions+of+the+Japanese+Society+for+Artificial+Intelligence&tip=jou","Japan"
"Transactions of the Society for ComputerSimulation","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United States"
"Transactions on Architecture and Code Optimization","http://www.scimagojr.com/journalsearch.php?q=Transactions+on+Architecture+and+Code+Optimization&tip=jou","United States"
"Transactions on Data Privacy","http://www.scimagojr.com/journalsearch.php?q=Transactions+on+Data+Privacy&tip=jou","Spain"
"Transactions on Electrical Engineering, Electronics, and Communications","http://www.scimagojr.com/journalsearch.php?q=Transactions+on+Electrical+Engineering,+Electronics,+and+Communications&tip=jou","Thailand"
"Transactions on Embedded Computing Systems","http://www.scimagojr.com/journalsearch.php?q=Transactions+on+Embedded+Computing+Systems&tip=jou","United States"
"Transactions on Interactive Intelligent Systems","http://www.scimagojr.com/journalsearch.php?q=Transactions+on+Interactive+Intelligent+Systems&tip=jou","United States"
"Transforming Government: People, Process and Policy","http://www.scimagojr.com/journalsearch.php?q=Transforming+Government:+People,+Process+and+Policy&tip=jou","United Kingdom"
"Transport and Telecommunication","http://www.scimagojr.com/journalsearch.php?q=Transport+and+Telecommunication&tip=jou","Latvia"
"Transportation Research Part C: Emerging Technologies","http://www.scimagojr.com/journalsearch.php?q=Transportation+Research+Part+C:+Emerging+Technologies&tip=jou","United Kingdom"
"Transportmetrica B","http://www.scimagojr.com/journalsearch.php?q=Transportmetrica+B&tip=jou","United Kingdom"
"Trends in Bioinformatics","http://www.scimagojr.com/journalsearch.php?q=Trends+in+Bioinformatics&tip=jou","Pakistan"
"Trends inBioinformatics","http://www.scimagojr.com/journalsearch.php?q=Bioinformatics&tip=jou","Pakistan"
"Trends inCognitive Sciences","http://www.scimagojr.com/journalsearch.php?q=Cognitive+Science&tip=jou","United Kingdom"
"TripleC","http://www.scimagojr.com/journalsearch.php?q=TripleC&tip=jou","Austria"
"Turkish Journal of Electrical Engineering and Computer Sciences","http://www.scimagojr.com/journalsearch.php?q=Turkish+Journal+of+Electrical+Engineering+and+Computer+Sciences&tip=jou","Turkey"
"Ubiquitous Learning","http://www.scimagojr.com/journalsearch.php?q=Ubiquitous+Learning&tip=jou","Australia"
"Understanding Complex Systems","http://www.scimagojr.com/journalsearch.php?q=Understanding+Complex+Systems&tip=jou","Germany"
"UnderstandingComplex Systems","http://www.scimagojr.com/journalsearch.php?q=Complex+Systems&tip=jou","Germany"
"Universal Access in the Information Society","http://www.scimagojr.com/journalsearch.php?q=Universal+Access+in+the+Information+Society&tip=jou","Germany"
"Universal Access in theInformation Society","http://www.scimagojr.com/journalsearch.php?q=Information+Society&tip=jou","Germany"
"User Modelling and User-Adapted Interaction","http://www.scimagojr.com/journalsearch.php?q=User+Modelling+and+User-Adapted+Interaction&tip=jou","Netherlands"
"Vaccine & immunization news : the newsletter of the GlobalProgramme for Vaccines and Immunization","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","Switzerland"
"Vascular Cell","http://www.scimagojr.com/journalsearch.php?q=Vascular+Cell&tip=jou","United Kingdom"
"VINE","http://www.scimagojr.com/journalsearch.php?q=VINE&tip=jou","United Kingdom"
"Virtual and Physical Prototyping","http://www.scimagojr.com/journalsearch.php?q=Virtual+and+Physical+Prototyping&tip=jou","United Kingdom"
"Virtual Reality","http://www.scimagojr.com/journalsearch.php?q=Virtual+Reality&tip=jou","United Kingdom"
"Visual Computer","http://www.scimagojr.com/journalsearch.php?q=Visual+Computer&tip=jou","Germany"
"Vital and health statistics","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","Ser"
"Vitis - Journal of GrapevineResearch","http://www.scimagojr.com/journalsearch.php?q=VINE&tip=jou","Germany"
"VLDB Journal","http://www.scimagojr.com/journalsearch.php?q=VLDB+Journal&tip=jou","United States"
"VLSI Design","http://www.scimagojr.com/journalsearch.php?q=VLSI+Design&tip=jou","United States"
"Web Intelligence and Agent Systems","http://www.scimagojr.com/journalsearch.php?q=Web+Intelligence+and+Agent+Systems&tip=jou","Netherlands"
"Web Semantics","http://www.scimagojr.com/journalsearch.php?q=Web+Semantics&tip=jou","Netherlands"
"Webology","http://www.scimagojr.com/journalsearch.php?q=Webology&tip=jou","Iran"
"Wiley Interdisciplinary Reviews: Computational Molecular Science","http://www.scimagojr.com/journalsearch.php?q=Wiley+Interdisciplinary+Reviews:+Computational+Molecular+Science&tip=jou","United States"
"Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery","http://www.scimagojr.com/journalsearch.php?q=Wiley+Interdisciplinary+Reviews:+Data+Mining+and+Knowledge+Discovery&tip=jou","United States"
"Wiley Interdisciplinary Reviews:Cognitive Science","http://www.scimagojr.com/journalsearch.php?q=Cognitive+Science&tip=jou","United States"
"Wiley Interdisciplinary Reviews:Data Mining and Knowledge Discovery","http://www.scimagojr.com/journalsearch.php?q=Data+Mining+and+Knowledge+Discovery&tip=jou","United States"
"WinterSimulationConference Proceedings","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United States"
"Wireless Communications and Mobile Computing","http://www.scimagojr.com/journalsearch.php?q=Wireless+Communications+and+Mobile+Computing&tip=jou","United Kingdom"
"Wireless Networks","http://www.scimagojr.com/journalsearch.php?q=Wireless+Networks&tip=jou","Netherlands"
"Wireless Personal Communications","http://www.scimagojr.com/journalsearch.php?q=Wireless+Personal+Communications&tip=jou","Netherlands"
"WirelessNetworks","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","Netherlands"
"WIT Transactions on Information and Communication Technologies","http://www.scimagojr.com/journalsearch.php?q=WIT+Transactions+on+Information+and+Communication+Technologies&tip=jou","United Kingdom"
"WIT Transactions on Modelling andSimulation","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United Kingdom"
"WIT Transactions on the Built Environment","http://www.scimagojr.com/journalsearch.php?q=WIT+Transactions+on+the+Built+Environment&tip=jou","United Kingdom"
"World Journal of Modelling andSimulation","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United Kingdom"
"World Patent Information","http://www.scimagojr.com/journalsearch.php?q=World+Patent+Information&tip=jou","United Kingdom"
"World Wide Web","http://www.scimagojr.com/journalsearch.php?q=World+Wide+Web&tip=jou","United States"
"World Wide WebJournal of Biology","http://www.scimagojr.com/journalsearch.php?q=World+Wide+Web&tip=jou","United States"
"WSEAS Transactions on Communications","http://www.scimagojr.com/journalsearch.php?q=WSEAS+Transactions+on+Communications&tip=jou","Greece"
"WSEAS Transactions on Computers","http://www.scimagojr.com/journalsearch.php?q=WSEAS+Transactions+on+Computers&tip=jou","Greece"
"WSEAS Transactions on Information Science and Applications","http://www.scimagojr.com/journalsearch.php?q=WSEAS+Transactions+on+Information+Science+and+Applications&tip=jou","Greece"
"WSEAS Transactions on Signal Processing","http://www.scimagojr.com/journalsearch.php?q=WSEAS+Transactions+on+Signal+Processing&tip=jou","Greece"
"WSEAS Transactions on Systems","http://www.scimagojr.com/journalsearch.php?q=WSEAS+Transactions+on+Systems&tip=jou","Greece"
"WSEAS Transactions on Systems and Control","http://www.scimagojr.com/journalsearch.php?q=WSEAS+Transactions+on+Systems+and+Control&tip=jou","Greece"
"WSEAS Transactions onSignal Processing","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","Greece"
